City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,ilulissat,69.2167,-51.1,-4.99,86,100,5.14,GL,1734226124
83,burang,30.25,81.1667,-5.08,16,0,0.61,CN,1734226220
84,muisne,0.6,-80.0333,24.06,85,96,3.74,EC,1734226221
85,bel ombre,-4.6167,55.4167,24.91,94,75,1.03,SC,1734226222
86,deori khas,23.4,79.0167,9.64,34,5,0.37,IN,1734226223
87,klyuchi,52.2667,79.1667,-4.51,72,74,6.45,RU,1734226224
88,happy valley-goose bay,53.3168,-60.3315,-3.83,50,75,3.6,CA,1734226088
89,papatowai,-46.5619,169.4708,16.86,56,100,2.51,NZ,1734226227
90,new norfolk,-42.7826,147.0587,22.06,33,2,1.81,AU,1734226228
91,alotau,-10.3069,150.4462,30.83,68,100,2.8,PG,1734226229
92,college,64.8569,-147.8028,-27.52,83,20,0.0,US,1734226230
93,hilton head island,32.2163,-80.7526,14.47,72,80,2.24,US,1734226117
94,salym,60.0625,71.4789,-7.21,95,100,2.86,RU,1734226232
95,egilsstadir,65.2653,-14.3948,2.95,60,0,7.72,IS,1734226233
96,jesup,31.6074,-81.8854,14.96,82,100,3.6,US,1734226235
97,hermanus,-34.4187,19.2345,13.22,79,3,5.06,ZA,1734226236
98,quadrivio,45.0297,9.2223,1.45,95,2,1.15,IT,1734226237
99,uturoa,-16.7333,-151.4333,25.32,83,100,8.9,PF,1734226238
100,karasburg,-28.0167,18.75,19.74,29,0,5.48,NA,1734226239
101,la passe,45.5549,-0.8967,6.1,87,87,2.73,FR,1734226240
102,port moresby,-9.4431,147.1797,32.68,58,20,3.09,PG,1734226242
103,longyearbyen,78.2186,15.6401,-5.09,54,75,2.57,SJ,1734226243
104,mezhdurechenskiy,59.6,65.9333,-12.12,96,99,2.78,RU,1734226245
105,invercargill,-46.4,168.35,17.48,42,100,3.55,NZ,1734226246
106,antofagasta,-23.65,-70.4,17.6,80,11,1.61,CL,1734225956
107,rumbek,6.802,29.6912,24.51,36,40,2.24,SS,1734226248
108,pimentel,-6.8367,-79.9342,21.16,73,0,9.26,PE,1734226010
109,fortuna,40.5982,-124.1573,9.08,96,100,0.0,US,1734226251
110,pak phanang,8.3511,100.202,24.65,97,100,7.79,TH,1734226252
111,acarau,-2.8856,-40.12,26.76,78,83,6.73,BR,1734226253
112,marsh harbour,26.5412,-77.0636,23.11,77,87,13.6,BS,1734226254
113,rawson,-43.3002,-65.1023,15.16,67,0,3.09,AR,1734226243
114,petrovsk-zabaykal'skiy,51.273,108.843,-14.44,89,100,1.91,RU,1734226256
115,fale old settlement,-9.3852,-171.2468,28.23,74,62,6.18,TK,1734226258
116,lodja,-3.4833,23.4333,20.63,92,92,0.31,CD,1734226259
117,pontianak,-0.0333,109.3333,27.99,89,20,3.09,ID,1734226260
118,novodvinsk,64.4165,40.8122,-13.14,100,86,1.15,RU,1734226261
119,dudinka,69.4058,86.1778,-9.98,91,100,9.11,RU,1734226262
120,nova sintra,14.8667,-24.7167,24.77,77,100,5.64,CV,1734226263
121,illapel,-31.6308,-71.1653,16.0,70,0,0.47,CL,1734226220
122,mejit,10.2753,170.8646,27.63,81,6,8.57,MH,1734226265
123,punta arenas,-53.15,-70.9167,9.06,71,0,1.54,CL,1734225889
124,afaahiti,-17.75,-149.2833,24.5,79,100,3.68,PF,1734226268
125,makinsk,52.6292,70.4169,-7.49,90,100,7.35,KZ,1734226070
126,nyandoma,61.669,40.1991,-16.18,99,100,2.17,RU,1734226270
127,luderitz,-26.6481,15.1594,14.25,94,1,3.54,NA,1734226271
128,masterton,-40.9597,175.6575,27.12,36,61,3.14,NZ,1734226272
129,aasiaat,68.7098,-52.8699,-7.13,94,100,4.88,GL,1734226273
130,yuzhno-kurilsk,44.0306,145.8556,-1.04,54,98,5.93,RU,1734226274
131,zakamensk,50.3741,103.2863,-14.78,81,100,1.49,RU,1734226276
132,port pirie,-33.1833,138.0167,36.74,18,76,3.93,AU,1734226277
133,tura,25.5198,90.2201,16.26,67,0,1.0,IN,1734226278
134,bahawalnagar,30.5508,73.3908,9.95,20,96,1.23,PK,1734226280
135,salekhard,66.53,66.6019,-25.66,100,87,1.28,RU,1734226281
136,askoy,60.4092,5.226,2.16,100,75,3.09,NO,1734226283
137,corfu,39.62,19.9197,13.78,93,40,0.0,GR,1734226284
138,tabas,33.5959,56.9244,3.59,59,84,7.77,IR,1734226285
139,poronaysk,49.2167,143.1167,-13.72,84,30,2.21,RU,1734226287
140,reyes,-14.3167,-67.3833,23.15,99,100,0.65,BO,1734226289
141,albany,42.6001,-73.9662,-5.36,74,4,0.64,US,1734225938
142,cabo san lucas,22.8909,-109.9124,23.2,65,20,0.0,MX,1734226292
143,urangan,-25.3,152.9,25.72,82,100,9.07,AU,1734226293
144,nacozari viejo,30.4,-109.65,9.07,47,19,0.17,MX,1734226294
145,blenheim,-41.516,173.9528,28.62,48,100,1.34,NZ,1734226295
146,quellon,-43.1167,-73.6167,10.72,88,0,4.38,CL,1734226296
147,russellville,35.2784,-93.1338,12.08,94,75,0.0,US,1734226298
148,guia lopes da laguna,-21.4578,-56.1142,22.19,95,88,1.29,BR,1734226299
149,juan aldama,24.2908,-103.3944,16.69,35,0,1.69,MX,1734226300
150,kristiansund,63.1115,7.732,3.4,81,75,3.09,NO,1734226301
151,qarazhal,48.0078,70.7903,-3.02,97,100,5.42,KZ,1734226302
152,vardenis,40.1827,45.7311,-13.03,75,3,1.23,AM,1734226303
153,madera,37.1666,-119.8343,11.67,81,100,1.83,US,1734226304
154,constantia,44.1833,28.65,2.61,88,100,5.09,RO,1734226305
155,lubango,-14.9172,13.4925,15.92,100,0,2.06,AO,1734226307
156,hawaiian paradise park,19.5933,-154.9731,24.94,84,36,2.24,US,1734226308
157,thompson,55.7435,-97.8558,-9.91,92,100,0.0,CA,1734226309
158,kruisfontein,-34.0033,24.7314,14.82,78,0,2.94,ZA,1734226091
159,sitka,57.0531,-135.33,0.26,91,22,1.17,US,1734226311
160,lata,40.1629,-8.3327,5.05,92,1,2.1,PT,1734226312
161,kalifornsky,60.4183,-151.29,-1.45,100,100,1.54,US,1734226313
162,xilin hot,43.9667,116.0333,-11.1,77,3,4.88,CN,1734226314
163,pacocha,-17.5833,-71.3333,19.04,87,30,1.38,PE,1734226316
164,ust-nera,64.5667,143.2,-26.74,98,100,1.52,RU,1734226317
165,east london,-33.0153,27.9116,17.71,81,1,6.25,ZA,1734226318
166,crucecita,-28.95,-58.9833,20.57,60,0,2.69,AR,1734226319
167,vernon,50.2581,-119.2691,3.02,85,93,2.24,CA,1734226199
168,hovd,48.0056,91.6419,-18.91,84,100,0.53,MN,1734226321
169,ulladulla,-35.35,150.4667,23.65,75,37,4.37,AU,1734226322
170,vila velha,-20.3297,-40.2925,25.97,87,40,3.6,BR,1734225918
171,arrifes,37.7667,-25.7,17.18,72,75,9.26,PT,1734226325
172,broome,42.2506,-75.833,-5.0,78,59,1.09,US,1734226326
173,tidjikja,18.5564,-11.4271,25.49,17,100,8.79,MR,1734226327
174,jamestown,42.097,-79.2353,-3.2,63,0,4.12,US,1734226075
175,vilyuchinsk,52.9306,158.4028,-4.85,78,9,4.56,RU,1734226331
176,tual,-5.6667,132.75,26.64,87,100,7.1,ID,1734226333
177,naze,28.3667,129.4833,12.51,63,99,6.31,JP,1734226334
178,el tarf,36.7672,8.3138,10.51,94,32,1.95,DZ,1734226334
179,huarmey,-10.0681,-78.1522,19.76,85,74,3.65,PE,1734226336
180,chui,-33.6971,-53.4616,17.65,92,100,8.45,UY,1734226337
181,ritchie,-29.038,24.6028,19.99,18,39,2.53,ZA,1734226338
182,kargasok,59.0556,80.8572,-6.35,94,100,5.97,RU,1734226339
183,susuman,62.7833,148.1667,-22.57,98,100,1.56,RU,1734226340
184,abepura,-2.6333,140.5833,30.45,70,20,1.03,ID,1734226342
185,sandnessjoen,66.0217,12.6316,-0.32,74,100,9.4,NO,1734226343
186,kapuskasing,49.4169,-82.4331,-8.95,86,100,5.66,CA,1734226344
187,guacimo,10.2104,-83.6807,21.89,95,3,1.32,CR,1734226345
188,rivne,50.6231,26.2274,0.6,94,100,6.36,UA,1734226346
189,pahrump,36.2083,-115.9839,14.17,26,41,7.15,US,1734226277
190,puerto ayora,-0.7393,-90.3518,23.08,96,68,1.79,EC,1734226349
191,polyarnyy,69.1989,33.4478,-10.34,100,100,3.72,RU,1734226350
192,la mira,18.035,-102.3266,24.63,87,100,0.59,MX,1734226351
193,margaret river,-33.95,115.0667,18.17,61,51,7.33,AU,1734226352
194,mar del plata,-38.0023,-57.5575,14.49,89,75,3.09,AR,1734225780
195,keflavik,64.0049,-22.5624,1.24,86,75,11.32,IS,1734226354
196,severo-yeniseyskiy,60.3725,93.0408,-14.59,88,97,2.19,RU,1734226355
197,nichinan,31.6,131.3667,9.43,48,4,3.09,JP,1734226356
198,ibotirama,-12.1853,-43.2206,26.55,45,100,1.0,BR,1734226357
199,ulanhot,46.0833,122.0833,-9.21,54,3,5.88,CN,1734226359
200,jiutai,44.1525,125.8328,-8.81,72,6,3.96,CN,1734226360
201,arteche,12.2645,125.4048,27.05,89,100,4.68,PH,1734226361
202,makariv,50.4641,29.8113,-2.63,91,100,5.0,UA,1734226362
203,kavaratti,10.5669,72.642,27.45,84,62,5.57,IN,1734226363
204,monterrey,25.6667,-100.3167,21.98,81,0,2.08,MX,1734225893
205,margate,51.3813,1.3862,4.37,85,42,6.49,GB,1734226207
206,pipar,26.3856,73.5378,11.19,16,2,3.9,IN,1734226367
207,daru,-9.0763,143.2092,26.2,85,100,7.04,PG,1734226368
208,dunedin,-45.8742,170.5036,16.56,76,100,2.68,NZ,1734226369
209,ishigaki,24.3448,124.1572,19.07,63,75,6.69,JP,1734226370
210,balkanabat,39.5108,54.3671,-0.91,65,36,1.53,TM,1734226371
211,bamboo flat,11.7,92.7167,26.05,94,75,3.09,IN,1734226372
212,pandan,14.0453,124.1694,26.8,85,100,7.9,PH,1734226374
213,atar,20.5169,-13.0499,25.82,16,100,5.16,MR,1734226375
214,hakodate,41.7758,140.7367,0.17,80,75,1.54,JP,1734226376
215,tiksi,71.6872,128.8694,-17.61,96,100,5.11,RU,1734226377
216,posto fiscal rolim de moura,-13.0833,-62.2667,23.95,92,100,0.61,BR,1734226378
217,kodiak,57.79,-152.4072,-2.27,86,0,2.57,US,1734226379
218,namibe,-15.1961,12.1522,22.32,76,5,3.23,AO,1734226380
219,ambasa,23.9172,91.8472,14.37,64,5,0.86,IN,1734226382
220,kangding,30.0513,101.9603,7.71,28,1,3.9,CN,1734226383
221,anadyr,64.75,177.4833,-5.72,93,75,2.0,RU,1734226384
222,malindi,-3.2175,40.1191,25.91,84,45,4.29,KE,1734226385
223,nyurba,63.2842,118.3319,-21.82,95,99,2.65,RU,1734226386
224,yurgamysh,55.3714,64.4656,-14.27,90,87,4.56,RU,1734226387
225,castillos,-34.1667,-53.8333,17.28,95,100,6.86,UY,1734226389
226,zelenogorskiy,55.0333,87.0,-11.56,94,93,1.18,RU,1734226390
227,nuku'alofa,-21.1333,-175.2,30.19,70,20,4.63,TO,1734226391
228,hasaki,35.7333,140.8333,11.0,40,4,7.75,JP,1734226392
229,manvel,29.4627,-95.358,22.98,91,40,2.06,US,1734226393
230,belmonte,-15.8631,-38.8828,25.04,87,100,3.5,BR,1734226394
231,aitape,-3.1374,142.3475,26.23,89,100,1.85,PG,1734226395
232,nar'yan-mar,67.6713,53.087,-17.71,91,100,2.01,RU,1734226396
233,mahina,-17.5065,-149.489,28.87,74,40,7.2,PF,1734226398
234,gummi,12.1436,5.1081,18.98,16,83,4.26,NG,1734226399
235,torrevieja,37.9787,-0.6822,12.36,55,97,1.34,ES,1734226400
236,coquimbo,-29.9533,-71.3436,14.85,85,100,1.54,CL,1734226251
237,iskateley,67.6803,53.1512,-17.37,91,100,2.0,RU,1734226402
238,beledweyne,4.7358,45.2036,23.1,70,6,5.83,SO,1734226403
239,dongcun,36.7767,121.1597,2.53,48,0,5.36,CN,1734226404
240,saipan,15.1355,145.701,30.39,82,20,7.2,MP,1734226405
241,san pedro buenavista,16.0833,-93.1167,16.55,98,8,0.88,MX,1734226408
242,port lincoln,-34.7333,135.8667,25.77,55,99,3.61,AU,1734226409
243,callao,-12.0667,-77.15,21.51,83,0,4.63,PE,1734226327
244,queenstown,-31.8976,26.8753,10.17,86,0,1.74,ZA,1734226411
245,jaciara,-15.9653,-54.9683,22.01,97,95,1.84,BR,1734226412
246,lazaro cardenas,17.9583,-102.2,25.69,83,100,0.64,MX,1734226413
247,humaita,-7.5061,-63.0208,24.8,80,34,1.26,BR,1734226414
248,auki,-8.7676,160.7034,28.78,79,68,2.02,SB,1734226416
249,taoudenni,22.6783,-3.9836,19.66,14,0,5.25,ML,1734226417
250,maragogi,-9.0122,-35.2225,24.96,80,100,2.9,BR,1734226160
251,onega,63.9061,38.1404,-16.33,98,91,2.04,RU,1734226419
252,san julian,21.0167,-102.1667,17.87,23,91,0.78,MX,1734226420
253,cuenca,-2.8833,-78.9833,14.07,88,100,3.09,EC,1734226200
254,phalodi,27.1333,72.3667,11.52,16,0,3.16,IN,1734226423
255,la toma,-33.0526,-65.6238,20.21,39,0,3.29,AR,1734226425
256,puerto baquerizo moreno,-0.9,-89.6,22.55,88,75,6.17,EC,1734226208
257,tazovsky,67.4667,78.7,-10.97,92,100,5.88,RU,1734226427
258,stanley,54.868,-1.6985,9.18,90,40,9.26,GB,1734226428
259,meadow lake,34.8014,-106.5436,7.6,37,100,1.67,US,1734226429
260,guardo,42.7897,-4.8482,-0.7,88,12,2.28,ES,1734226430
261,vilyuysk,63.7553,121.6247,-20.36,95,100,3.17,RU,1734226431
262,mata-utu,-13.2816,-176.1745,28.04,76,50,7.01,WF,1734226432
263,chipinge,-20.1883,32.6236,18.67,91,100,2.12,ZW,1734226434
264,nay pyi taw,19.745,96.1297,21.91,72,91,3.08,MM,1734226435
265,ancud,-41.8697,-73.8203,11.42,87,0,0.9,CL,1734226397
266,guanica,17.9716,-66.908,26.32,76,100,3.92,PR,1734226437
267,nantucket,41.2835,-70.0995,0.08,64,0,2.57,US,1734226391
268,oodweyne,9.4092,45.064,15.49,36,1,2.8,SO,1734226439
269,roccella ionica,38.322,16.4009,14.43,76,100,7.12,IT,1734226440
270,kondapalle,16.6167,80.5333,18.47,77,79,1.33,IN,1734226442
271,zemio,5.0314,25.1361,22.24,42,70,1.75,CF,1734226443
272,lautaro,-38.5167,-72.45,9.68,85,0,1.17,CL,1734226444
273,lamu,-2.2717,40.902,26.19,81,41,6.46,KE,1734226445
274,ta`u,-14.2336,-169.5144,27.1,77,25,4.51,AS,1734226446
275,hotan,37.0997,79.9269,-9.07,80,7,1.95,CN,1734226447
276,st. john's,47.5649,-52.7093,-0.57,69,40,7.72,CA,1734226335
277,igarka,67.4667,86.5833,-10.73,93,100,7.06,RU,1734226450
278,la rinconada,37.4873,-5.9826,10.74,79,0,3.09,ES,1734226451
279,magadan,59.5667,150.8,-13.35,84,100,6.24,RU,1734226452
280,lucenec,48.3325,19.6671,0.06,87,78,4.03,SK,1734226453
281,sicuani,-14.2694,-71.2261,8.73,87,100,1.18,PE,1734226454
282,tralee,52.2704,-9.7026,10.68,98,100,3.08,IE,1734226455
283,chandler,33.3062,-111.8412,17.31,33,0,3.09,US,1734226236
284,waingapu,-9.6567,120.2641,29.9,68,100,3.86,ID,1734226458
285,namtsy,62.7161,129.6658,-29.64,93,83,3.79,RU,1734226459
286,udachny,66.4167,112.4,-34.89,100,45,1.34,RU,1734226461
287,kayes,14.0,-11.0,26.55,20,9,3.14,ML,1734226462
288,nova vicosa,-17.8919,-39.3719,24.81,87,100,4.62,BR,1734226463
289,mosfellsbaer,64.1667,-21.7,1.73,84,100,8.23,IS,1734226464
290,altay,47.8667,88.1167,-9.36,62,100,2.05,CN,1734226465
291,saint-philippe,-21.3585,55.7679,23.98,77,24,2.7,RE,1734226467
292,portland,45.5234,-122.6762,8.67,88,42,1.79,US,1734226179
293,remire-montjoly,4.9167,-52.2667,25.02,94,20,1.03,GF,1734226469
294,buka,40.8108,69.1986,4.77,70,100,5.04,UZ,1734226470
295,durango,24.8333,-104.8333,15.57,34,0,2.31,MX,1734226174
296,vadso,70.0744,29.7487,-11.91,79,100,6.17,NO,1734226472
297,tanumah,27.1,44.1333,7.63,33,0,4.25,SA,1734226473
298,karliova,39.2983,41.0142,-19.83,79,25,1.37,TR,1734226474
299,atafu village,-8.5421,-172.5159,28.23,75,41,6.66,TK,1734226476
300,ghadamis,30.1337,9.5007,14.07,18,4,3.0,LY,1734226477
301,tazacorte,28.629,-17.9293,20.64,79,100,2.06,ES,1734226479
302,lienz,46.8289,12.769,-1.74,93,97,2.64,AT,1734226307
303,kralendijk,12.15,-68.2667,24.99,88,20,2.06,BQ,1734226481
304,mount isa,-20.7333,139.5,36.87,32,53,2.06,AU,1734226482
305,khandyga,62.6667,135.6,-31.94,96,100,0.66,RU,1734226483
306,simanggang,1.2472,111.4528,27.99,88,20,0.0,MY,1734226485
307,oltinko'l,40.8011,72.1634,1.46,71,99,1.81,UZ,1734226486
308,halifax,44.6453,-63.5724,-4.75,76,0,0.45,CA,1734226167
309,negara,-8.3151,114.6025,27.35,75,100,0.56,ID,1734226489
310,matera,40.5,16.4167,8.74,79,100,1.78,IT,1734226490
311,ishim,56.1128,69.4902,-7.14,91,100,6.53,RU,1734226491
312,harstad,68.799,16.5293,-1.58,79,99,7.6,NO,1734226493
313,guerrero negro,27.9769,-114.0611,15.2,83,66,4.78,MX,1734226494
314,huai khot,15.2909,99.6166,21.83,64,96,2.59,TH,1734226495
315,kintinku,-5.8833,35.2333,20.87,89,50,0.49,TZ,1734226496
316,howrah,22.5892,88.3103,14.0,62,7,2.06,IN,1734226497
317,kamaishi,39.2667,141.8833,2.49,76,100,4.16,JP,1734226498
318,tamandare,-8.7597,-35.1047,25.05,82,100,2.76,BR,1734226499
319,noumea,-22.2763,166.4572,33.33,99,77,3.46,NC,1734226500
320,phan thiet,10.9333,108.1,24.19,91,100,6.67,VN,1734226501
321,arcachon,44.5875,-1.0519,5.03,93,75,1.03,FR,1734226503
322,fort bragg,35.139,-79.006,6.91,79,0,3.6,US,1734226504
323,isangel,-19.55,169.2667,31.06,70,75,3.6,VU,1734226505
324,vorgashor,67.5833,63.95,-18.4,97,95,2.86,RU,1734226506
325,rocky mountain house,52.3668,-114.9188,-4.94,80,36,0.51,CA,1734226507
326,nemuro,43.3236,145.575,-1.08,60,100,5.54,JP,1734226508
327,inhambane,-23.865,35.3833,24.74,88,82,4.53,MZ,1734226509
328,manta,-0.95,-80.7333,24.88,78,75,5.66,EC,1734226510
329,plastun,44.7561,136.2939,-8.03,49,100,4.61,RU,1734226512
330,selfoss,63.9331,-20.9971,2.25,67,93,9.52,IS,1734226513
331,port saint john's,-31.6229,29.5448,20.4,83,2,5.94,ZA,1734226514
332,nicoya,10.1483,-85.452,23.51,79,1,4.01,CR,1734226515
333,kuta,-8.7233,115.1723,28.97,79,40,3.6,ID,1734226516
334,lithgow,-33.4833,150.15,31.53,21,0,3.7,AU,1734226517
335,mzimba,-11.9,33.6,19.54,75,41,1.63,MW,1734226519
336,jinchang,38.4953,102.1739,-6.2,46,0,2.7,CN,1734226520
337,venta de banos,41.9371,-4.4645,-0.95,89,1,0.88,ES,1734226521
338,vallenar,-28.5708,-70.7581,18.96,62,0,1.19,CL,1734226522
339,corralillo,22.9819,-80.5856,24.1,73,0,8.39,CU,1734226523
340,touros,-5.1989,-35.4608,25.67,82,36,4.01,BR,1734226524
341,muli,2.9167,73.5667,27.42,80,83,4.99,MV,1734226525
342,grand falls-windsor,48.9332,-55.6649,-2.5,72,26,0.89,CA,1734226526
343,dukhan,25.4297,50.7858,17.76,54,0,10.46,QA,1734226528
344,kogalym,62.2654,74.4791,-9.07,95,100,6.35,RU,1734226529
345,mandeville,18.0417,-77.5071,17.78,93,6,2.8,JM,1734226530
346,mount gambier,-37.8333,140.7667,31.43,25,0,0.89,AU,1734226531
347,mugia,43.1041,-9.2179,10.24,76,0,4.32,ES,1734226532
348,fort st. john,56.2499,-120.8529,-16.06,78,100,6.69,CA,1734226533
349,pierre,44.3683,-100.351,-2.49,86,100,5.81,US,1734226534
350,cockburn town,21.4612,-71.1419,26.26,83,3,10.92,TC,1734226535
351,eraan,9.0629,117.7016,29.22,71,100,4.95,PH,1734226537
352,mihalgazi,40.0262,30.5771,1.78,67,20,4.53,TR,1734226538
353,pervomayskoye,43.919,46.7102,-5.43,69,0,1.85,RU,1734226539
354,makary,12.5717,14.4666,21.01,37,11,6.61,CM,1734226540
355,xai-xai,-25.0519,33.6442,23.79,86,100,2.74,MZ,1734226541
356,pisco,-13.7,-76.2167,19.03,82,0,6.69,PE,1734226543
357,kaiapoi,-43.3783,172.6401,18.37,77,100,6.69,NZ,1734226544
358,dublin,37.7021,-121.9358,11.33,84,100,1.79,US,1734226545
359,priozersk,61.0393,30.1291,-1.06,89,100,8.1,RU,1734226548
360,mawu,34.4307,104.9176,-6.34,47,0,1.75,CN,1734226549
361,aripuana,-9.1667,-60.6333,22.92,99,100,0.71,BR,1734226551
362,segezha,63.7415,34.3222,-8.22,82,27,5.85,RU,1734226552
363,mhamid,29.82,-5.72,15.26,31,100,3.21,MA,1734226553
364,puerto deseado,-47.7503,-65.8938,14.33,63,21,6.37,AR,1734226280
